Function,Subsystem,NCBI GI,locus,System,Category
Sensory transduction regulatory protein,- none -, , ,none,none
Magnesium and cobalt transport protein CorA,Magnesium transport; none, , ,Cation transporters; Membrane Transport - no subcategory,Membrane Transport
Gll0736 protein,- none -, , ,none,none
tRNA pseudouridine(65) synthase (EC 5.4.99.26),Pseudouridinylation, , ,RNA processing and modification,RNA Metabolism
Aromatic amino acid transport protein AroP,Aromatic amino acid degradation; none, , ,Aromatic amino acids and derivatives; Membrane Transport - no subcategory,Amino Acids and Derivatives; Membrane Transport
Endoglucanase,- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Efflux transport system, outer membrane factor (OMF) lipoprotein",none, , ,Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, membrane fusion protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, transmembrane protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Inner membrane protein YjdF,- none -, , ,none,none
Ankyrin,- none -, , ,none,none
Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6),CBSS-251221.1.peg.1863; <br>De Novo Purine Biosynthesis, , ,Purines,Nucleosides and Nucleotides
Dipeptidyl peptidase IV,Protein degradation, , ,Protein degradation,Protein Metabolism
"Cof protein, HD superfamily hydrolase",Housecleaning nucleoside triphosphate pyrophosphatases, , ,Detoxification,Nucleosides and Nucleotides
"Phosphate starvation-inducible protein PhoH, predicted ATPase",CBSS-56780.10.peg.1536; <br>CBSS-56780.10.peg.1536; <br>Glycyl-tRNA synthetase containing cluster; <br>Phosphate metabolism; <br>Phosphate metabolism, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
FIG00648915: hypothetical protein,- none -, , ,none,none
Gliding motility-associated ABC transporter permease protein GldF,none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Gliding motility-associated ABC transporter substrate-binding protein GldG,none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
DNA polymerase III beta subunit (EC 2.7.7.7),DNA polymerase; DNA replication cluster 1, , ,DNA replication,DNA Metabolism
2-hydroxychromene-2-carboxylate isomerase/DsbA-like thioredoxin domain,- none -, , ,none,none
"MutS-related protein, family 1","DNA repair, bacterial MutL-MutS system", , ,DNA repair,DNA Metabolism
Universal stress protein,- none -, , ,none,none
tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmE,RNA methylation, , ,RNA processing and modification,RNA Metabolism
"mobilizable transposon, tnpA protein",Transposon, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Integrase,Integrase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
VgrG protein,Actin cross-linking toxin, , ,"Protein secretion system, Type VI",Membrane Transport
Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170),- none -, , ,none,none
COG1649 predicted glycoside hydrolase,- none -, , ,none,none
"AmpG protein, beta-lactamase induction signal transducer",- none -, , ,none,none
Histone acetyltransferase HPA2 and related acetyltransferases,- none -, , ,none,none
beta-N-acetylglucosaminidase (EC 3.2.1.52),- none -, , ,none,none
Alkyl hydroperoxide reductase subunit C-like protein,Oxidative stress; <br>Rubrerythrin; <br>Thioredoxin-disulfide reductase, , ,Oxidative stress; Sulfur Metabolism - no subcategory,Stress Response; Sulfur Metabolism
Thioredoxin,- none -, , ,none,none
"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",Thioredoxin-disulfide reductase, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
Diacylglycerol kinase (EC 2.7.1.107),Riboflavin synthesis cluster, , ,none,none
DNA translocase FtsK,- none -, , ,none,none
Outer membrane lipoprotein carrier protein LolA,Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
Lipopolysaccharide export system permease protein LptF,Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
"3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)","Riboflavin, FMN and FAD metabolism; <br>Riboflavin, FMN and FAD metabolism; <br>Riboflavin synthesis cluster; <br>Riboflavin synthesis cluster; <br>riboflavin to FAD", , ,"Riboflavin, FMN, FAD","Cofactors, Vitamins, Prosthetic Groups, Pigments"
cytosolic long-chain acyl-CoA thioester hydrolase family protein,- none -, , ,none,none
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Cell well associated RhsD protein,- none -, , ,none,none
Mobile element protein,- none -, , ,none,none
"Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Cryptochrome,- none -, , ,none,none
"Conserved domain associated with flavoprotein oxygenases, DIM6/NTAB family",- none -, , ,none,none
Asl0491 protein,- none -, , ,none,none
Secreted and surface protein containing fasciclin-like repeats,- none -, , ,none,none
"Transcriptional regulator, HxlR family",none, , ,RNA processing and modification,RNA Metabolism
DNA internalization-related competence protein ComEC/Rec2,- none -, , ,none,none
Single-stranded DNA-binding protein,"DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway", , ,DNA repair,DNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
McbG-like protein,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
small multidrug resistance family (SMR) protein,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
"GntR family transcriptional regulator Fjoh_4822 @ Transcriptional regulator, GntR family domain",none, , ,RNA processing and modification,RNA Metabolism
Outer membrane vitamin B12 receptor BtuB,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Iron-chelator utilization protein,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Biotin synthase related domain containing protein,- none -, , ,none,none
Domain often clustered or fused with uracil-DNA glycosylase,- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Methionine aminopeptidase (EC 3.4.11.18),<br>Translation termination factors bacterial; Aminopeptidases; CBSS-312309.3.peg.1965; Protein degradation, , ,Protein biosynthesis; Protein degradation,Protein Metabolism
Ribosomal-protein-alanine acetyltransferase,- none -, , ,none,none
Rrf2 family transcriptional regulator,none, , ,RNA processing and modification; Transcription,RNA Metabolism
NADH dehydrogenase (EC 1.6.99.3),Respiratory dehydrogenases 1; <br>Riboflavin synthesis cluster, , ,Electron donating reactions,Respiration
hypothetical protein formerly called flagellar hook-length control protein FliK,- none -, , ,none,none
"Hydrolase, alpha/beta fold family",- none -, , ,none,none
Outer membrane protein,- none -, , ,none,none
Rhomboid family protein,- none -, , ,none,none
Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.241),- none -, , ,none,none
Phosphomannomutase (EC 5.4.2.8) / Phosphoglucosamine mutase (EC 5.4.2.10),Mannose Metabolism, , ,Monosaccharides,Carbohydrates
Acyl carrier protein phosphodiesterase (EC 3.1.4.14),Fatty Acid Biosynthesis FASII, , ,Fatty acids,"Fatty Acids, Lipids, and Isoprenoids"
Gamma-glutamyltranspeptidase (EC 2.3.2.2) @ Glutathione hydrolase (EC 3.4.19.13),Protein degradation, , ,Protein degradation,Protein Metabolism
Chloride channel protein,- none -, , ,none,none
"Fic domain protein, MA2133 type",- none -, , ,none,none
Excinuclease ABC subunit A,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
DSBH domain containing protein,- none -, , ,none,none
Aminopeptidase N,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Cobalt-zinc-cadmium resistance protein CzcA; Cation efflux system protein CusA,Cobalt-zinc-cadmium resistance; <br>Cobalt-zinc-cadmium resistance, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
prolyl oligopeptidase family protein,Protein degradation, , ,Protein degradation,Protein Metabolism
IstB-like ATP-binding protein,- none -, , ,none,none
Mobile element protein,- none -, , ,none,none
Polyketide synthase modules and related proteins,- none -, , ,none,none
Polyketide synthase modules and related proteins,- none -, , ,none,none
Polyketide synthase modules and related proteins,- none -, , ,none,none
Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3),Biotin biosynthesis; <br>Fatty acid metabolism cluster, , ,Biotin; Fatty acids,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Fatty Acids, Lipids, and Isoprenoids"
Polyketide synthase modules and related proteins,- none -, , ,none,none
Polyketide synthase modules and related proteins,- none -, , ,none,none
RTX toxins and related Ca2+-binding proteins,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
putative oxygenase (putative secreted protein),- none -, , ,none,none
"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4) / Branched-chain alpha-keto acid dehydrogenase, E1 component, beta subunit (EC 1.2.4.4)",Dehydrogenase complexes; <br>Dehydrogenase complexes; <br>Isoleucine degradation; <br>Isoleucine degradation; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Leucine Degradation and HMG-CoA Metabolism; <br>Valine degradation; <br>Valine degradation, , ,Branched-chain amino acids; Central carbohydrate metabolism,Amino Acids and Derivatives; Carbohydrates
3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38),- none -, , ,none,none
RecD-like DNA helicase Atu2026,DNA helicase, , ,DNA Metabolism - no subcategory,DNA Metabolism
FIG032012: hypothetical protein,CBSS-226186.1.peg.3978, , ,none,none
16S rRNA (guanine(966)-N(2))-methyltransferase (EC 2.1.1.171),CBSS-226186.1.peg.3978; <br>CBSS-266117.6.peg.1260; <br>CBSS-269801.1.peg.1715; <br>RNA methylation, , ,RNA processing and modification,RNA Metabolism
2-dehydropantoate 2-reductase (EC 1.1.1.169),Coenzyme A Biosynthesis, , ,Coenzyme A,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Na+/H+-dicarboxylate symporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
"Transcriptional regulator, HxlR family",none, , ,RNA processing and modification,RNA Metabolism
transport-associated protein,none, , ,Membrane Transport - no subcategory,Membrane Transport
DNA polymerase III subunits gamma and tau (EC 2.7.7.7),DNA processing cluster, , ,"DNA uptake, competence",DNA Metabolism
DNA polymerase III subunits gamma and tau (EC 2.7.7.7),DNA processing cluster, , ,"DNA uptake, competence",DNA Metabolism
NAD(P)H dehydrogenase (quinone) family protein,- none -, , ,none,none
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,- none -, , ,none,none
Integral membrane protein,- none -, , ,none,none
Exopolyphosphatase (EC 3.6.1.11),Phosphate metabolism; <br>Polyphosphate, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
Polyphosphate kinase (EC 2.7.4.1),Phosphate metabolism; <br>Polyphosphate; <br>Purine conversions, , ,Phosphorus Metabolism - no subcategory; Purines,Nucleosides and Nucleotides; Phosphorus Metabolism
Phosphoglycerate/bisphosphoglycerate mutase,- none -, , ,none,none
Biofilm-associated protein,- none -, , ,none,none
"Uncharacterized protein, YkwD family",- none -, , ,none,none
Pyridoxamine 5&#39;-phosphate oxidase (EC 1.4.3.5),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Ribonuclease Z (EC 3.1.26.11),tRNA processing, , ,RNA processing and modification,RNA Metabolism
Aspartate carbamoyltransferase (EC 2.1.3.2),- none -, , ,none,none
Pyrimidine operon regulatory protein PyrR,- none -, , ,none,none
"Glycosyl hydrolase, BNR repeat",- none -, , ,none,none
Lactoylglutathione lyase and related lyases,- none -, , ,none,none
Bis-ABC ATPase YbiT,- none -, , ,none,none
Thiol:disulfide oxidoreductase,- none -, , ,none,none
Prolipoprotein diacylglyceryl transferase,- none -, , ,none,none
MoaA/NifB/PqqE family radical SAM protein MJ0619,- none -, , ,none,none
Chitinase (EC 3.2.1.14),- none -, , ,none,none
beta-glycosyl hydrolase,- none -, , ,none,none
Glucosamine-6-phosphate deaminase (EC 3.5.99.6) / domain similar to N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase,- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Putative two-component system sensor protein, no kinase domain",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Glucose/galactose transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Transaldolase (EC 2.2.1.2),Pentose phosphate pathway, , ,Central carbohydrate metabolism,Carbohydrates
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Glutamine cyclotransferase,- none -, , ,none,none
Imidazolonepropionase (EC 3.5.2.7),Histidine Degradation, , ,Histidine Metabolism,Amino Acids and Derivatives
Formiminoglutamase (EC 3.5.3.8),Histidine Degradation, , ,Histidine Metabolism,Amino Acids and Derivatives
ATP-dependent RNA helicase RhlE (EC 3.6.4.13),RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
Histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Sodium:dicarboxylate symporter precursor,none, , ,Uni- Sym- and Antiporters,Membrane Transport
Chorismate synthase (EC 4.2.3.5),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate), , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
"Ser/Thr protein phosphatase family protein, UDP-2,3-diacylglucosamine hydrolase (EC 3.6.1.-) homolog",- none -, , ,none,none
UDP-N-acetylglucosamine:L-malate glycosyltransferase,- none -, , ,none,none
Fe-S oxidoreductase (Ferredoxin) (EC 1.3.99.-),- none -, , ,none,none
Iron-sulphur-binding reductase,- none -, , ,none,none
"ABC transporter, substrate-binding protein (cluster 9, phospholipid)",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28),Murein Hydrolases; <br>Recycling of Peptidoglycan Amino Acids, , ,Cell Wall and Capsule - no subcategory,Cell Wall and Capsule
LPS-assembly protein LptD @ Organic solvent tolerance protein precursor,ECSIG4-SIG7; Lipoprotein sorting system, , ,Gram-Negative cell wall components,Cell Wall and Capsule
RidA/YER057c/UK114 superfamily protein,- none -, , ,none,none
Methylglyoxal synthase (EC 4.2.3.3),Methylglyoxal Metabolism, , ,Central carbohydrate metabolism,Carbohydrates
Methylglyoxal synthase (EC 4.2.3.3),Methylglyoxal Metabolism, , ,Central carbohydrate metabolism,Carbohydrates
NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12),Pyridoxin (Vitamin B6) Biosynthesis, , ,Pyridoxine,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
6-phosphofructokinase (EC 2.7.1.11),- none -, , ,none,none
N(6)-L-threonylcarbamoyladenine synthase (EC 2.3.1.234),- none -, , ,none,none
16S rRNA (uracil(1498)-N(3))-methyltransferase (EC 2.1.1.193),RNA methylation, , ,RNA processing and modification,RNA Metabolism
tRNA/rRNA methyltransferase,RNA methylation, , ,RNA processing and modification,RNA Metabolism
Gll1663 protein,- none -, , ,none,none
Uncharacterized UPF0118 membrane protein,- none -, , ,none,none
SAM-dependent methyltransferase,- none -, , ,none,none
D-alanyl-D-alanine dipeptidase (EC 3.4.13.22),Dipeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Linoleoyl-CoA desaturase (EC 1.14.19.3),- none -, , ,none,none
Putative aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
"L-fucose mutarotase, type 2 (EC 5.1.3.29)",- none -, , ,none,none
"N-acetyl glucosamine transporter, NagP",none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Glucan 1,4-beta-glucosidase",- none -, , ,none,none
"Alpha-1,2-mannosidase",Mannose Metabolism, , ,Monosaccharides,Carbohydrates
alpha-L-fucosidase (EC 3.2.1.51),- none -, , ,none,none
beta-glycosyl hydrolase,- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
"N4-(beta-N-acetylglucosaminyl)-L-asparaginase, putative",- none -, , ,none,none
"1,4-beta-mannosyl-N-acetylglucosamine phosphorylase (EC 2.4.1.320)",- none -, , ,none,none
"sodium-solute symporter, putative",none, , ,Uni- Sym- and Antiporters,Membrane Transport
"Alpha-1,2-mannosidase",Mannose Metabolism, , ,Monosaccharides,Carbohydrates
"Putative two-component system sensor protein, no kinase domain",Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Glucosamine-6-phosphate deaminase (EC 3.5.99.6) / domain similar to N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase,- none -, , ,none,none
alpha-L-fucosidase (EC 3.2.1.51),- none -, , ,none,none
Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) @ Outer membrane phospholipase A,- none -, , ,none,none
Transposase,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Na+/H+ antiporter,none, , ,Uni- Sym- and Antiporters,Membrane Transport
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
NADPH-dependent butanol dehydrogenase,- none -, , ,none,none
Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11),- none -, , ,none,none
Putative nucleoside-diphosphate-sugar epimerase,- none -, , ,none,none
Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases),- none -, , ,none,none
Asl0491 protein,- none -, , ,none,none
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Putative anti-sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
putative lipoprotein,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"putative membrane-associated phospholipid phosphatase, PAP2 superfamily",- none -, , ,none,none
"Lipid A phosphoethanolamine transferase, putative",- none -, , ,none,none
Putative transmembrane protein,- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Sulfatase family protein,- none -, , ,none,none
Transcription regulator [contains diacylglycerol kinase catalytic domain],none, , ,RNA processing and modification,RNA Metabolism
"Metal transporter, ZIP family",none, , ,Membrane Transport - no subcategory,Membrane Transport
"CzcABC family efflux RND transporter, transmembrane protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
"RND efflux system, membrane fusion protein",- none -, , ,none,none
Mg(2+)-transport-ATPase-associated protein MgtC,none, , ,Membrane Transport - no subcategory,Membrane Transport
protein of unknown function UPF0187,- none -, , ,none,none
"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)",Copper Transport System; <br>Copper homeostasis, , ,Cation transporters; Resistance to antibiotics and toxic compounds,"Membrane Transport; Virulence, Disease and Defense"
Putative transmembrane protein,- none -, , ,none,none
Probable cytochrome-c peroxidase (EC 1.11.1.5),Cytochrome, , ,Respiration - no subcategory,Respiration
Cytochrome c551 peroxidase (EC 1.11.1.5),Cytochrome, , ,Respiration - no subcategory,Respiration
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
DNA-binding heavy metal response regulator,Cobalt-zinc-cadmium resistance; Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory; Resistance to antibiotics and toxic compounds,"Regulation and Cell signaling; Virulence, Disease and Defense"
"putative membrane-associated phospholipid phosphatase, PAP2 superfamily",- none -, , ,none,none
"ThiF family protein, ubiquitin-activating enzyme",- none -, , ,none,none
Mycobacteriophage Barnyard protein gp56,- none -, , ,none,none
Single-stranded DNA-binding protein,"DNA repair, bacterial; <br>DNA repair, bacterial RecFOR pathway", , ,DNA repair,DNA Metabolism
Uncharacterized protein MSMEG_1245,- none -, , ,none,none
"Type III restriction enzyme, res subunit",Restriction Enzyme, , ,DNA Metabolism - no subcategory,DNA Metabolism
Cysteine desulfurase (EC 2.8.1.7),Alanine biosynthesis; <br>CBSS-84588.1.peg.1247; <br>Iron-sulfur cluster assembly; <br>mnm5U34 biosynthesis bacteria, , ,"Alanine, serine, and glycine; Plant-Prokaryote DOE project; RNA processing and modification",Amino Acids and Derivatives; Miscellaneous; RNA Metabolism
Putative mobilization protein BF0133,"Conjugative transposon, Bacteroidales", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Putative conjugative transposon mobilization protein BF0132,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"hypothetical protein clusted with conjugative transposons, BF0131","Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
Uncharacterized protein CHU_1311,- none -, , ,none,none
Transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Conjugative transposon protein TraE,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Putative DNA methylase,DNA methylation, , ,DNA Metabolism - no subcategory,DNA Metabolism
Conjugative transposon protein TraF,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraG,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraI,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraI,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraI,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraJ,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraK,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraM,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Conjugative transposon protein TraN,"Conjugative transposon, Bacteroidales; Transposon", , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Acetyl-CoA acetyltransferase (EC 2.3.1.9),Acetyl-CoA fermentation to Butyrate; <br>Butanol Biosynthesis; <br>Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Fermentation; Isoprenoids,"Carbohydrates; Fatty Acids, Lipids, and Isoprenoids"
Dipeptidyl peptidase VI,Protein degradation, , ,Protein degradation,Protein Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Aldo/keto reductase,- none -, , ,none,none
Modulator of drug activity B,- none -, , ,none,none
lin0150,- none -, , ,none,none
SAM-dependent methyltransferase,- none -, , ,none,none
"Transcriptional regulator CidR, LysR family",none, , ,RNA processing and modification,RNA Metabolism
Probable secreted protein containing HslJ-like protein,- none -, , ,none,none
Nitrite reductase [NAD(P)H] large subunit (EC 1.7.1.4),- none -, , ,none,none
Nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4),- none -, , ,none,none
"Two-component transcriptional response regulator, NarL/FixJ family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Nitrate/nitrite transporter NarK/U 1,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, Crp/Fnr family",none, , ,Oxidative stress; RNA processing and modification,RNA Metabolism; Stress Response
Assimilatory nitrate reductase large subunit (EC 1.7.99.4),- none -, , ,none,none
Domain of unknown function / Rubredoxin,Rubrerythrin, , ,Oxidative stress,Stress Response
"Transcriptional regulator, MarR family",none, , ,RNA processing and modification,RNA Metabolism
Histone H1,- none -, , ,none,none
"GTP 3&#39;,8-cyclase (EC 4.1.99.22)",- none -, , ,none,none
Cyclic pyranopterin monophosphate synthase (EC 4.6.1.17) / Molybdopterin adenylyltransferase (EC 2.7.7.75),- none -, , ,none,none
Molybdopterin synthase catalytic subunit MoaE (EC 2.8.1.12),- none -, , ,none,none
Molybdopterin-synthase adenylyltransferase (EC 2.7.7.80),- none -, , ,none,none
Molybdopterin synthase sulfur carrier subunit,- none -, , ,none,none
Uroporphyrinogen-III methyltransferase (EC 2.1.1.107),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Molybdenum cofactor guanylyltransferase (EC 2.7.7.77),- none -, , ,none,none
Possible sulfoacetate exporter,- none -, , ,none,none
Molybdopterin molybdenumtransferase (EC 2.10.1.1),- none -, , ,none,none
Twin-arginine translocation pathway signal precursor,- none -, , ,none,none
"Quad-[4Fe-4S] ferredoxin, HycB/HydN/HyfA family",- none -, , ,none,none
