Function,Subsystem,NCBI GI,locus,System,Category
Similar to glycogen synthase (EC 2.4.1.21),- none -, , ,none,none
Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16),- none -, , ,none,none
ATP synthase beta chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
ATP synthase epsilon chain (EC 3.6.3.14),F0F1-type ATP synthase, , ,ATP synthases,Respiration
"Uncharacterized transcriptional regulator YozG, Cro/CI family",none, , ,RNA processing and modification,RNA Metabolism
8-amino-7-oxononanoate synthase (EC 2.3.1.47),Biotin biosynthesis; <br>Biotin biosynthesis Experimental, , ,Biotin,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Uncharacterized UPF0118 membrane protein,- none -, , ,none,none
Dethiobiotin synthase BioD (EC 6.3.3.3),- none -, , ,none,none
"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",- none -, , ,none,none
Regulatory protein RecX,"DNA repair system including RecA, MutS and a hypothetical protein; <br>RecA and RecX", , ,DNA repair,DNA Metabolism
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
"Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)",- none -, , ,none,none
Histone acetyltransferase HPA2 and related acetyltransferases,- none -, , ,none,none
Aspartokinase (EC 2.7.2.4),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
LemA family protein,- none -, , ,none,none
Phenylalanine-4-hydroxylase (EC 1.14.16.1) / N-terminal regulatory domain,Aromatic amino acid degradation, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Carboxy-terminal processing protease,Protein degradation, , ,Protein degradation,Protein Metabolism
dCMP deaminase (EC 3.5.4.12),- none -, , ,none,none
Outer membrane lipoprotein omp16 precursor,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
RIKEN cDNA 3110005O21 gene,- none -, , ,none,none
2&#39;-5&#39; RNA ligase,RNA processing orphans, , ,RNA processing and modification,RNA Metabolism
Alanyl-tRNA synthetase (EC 6.1.1.7),"CBSS-226186.1.peg.3994; <br>tRNA aminoacylation, Ala", , ,Protein biosynthesis,Protein Metabolism
"Peptidase, family M23 (EC 3.4.24.-)",CBSS-226186.1.peg.3994; Protein degradation, , ,Protein degradation,Protein Metabolism
"Transcriptional regulator, MerR family",none, , ,RNA processing and modification; Resistance to antibiotics and toxic compounds,"RNA Metabolism; Virulence, Disease and Defense"
LemA family protein,- none -, , ,none,none
FIG014338: Hypothetical protein,- none -, , ,none,none
Beta-propeller domains of methanol dehydrogenase type,- none -, , ,none,none
Beta-lactamase class C-like and penicillin binding proteins (PBPs) superfamily,- none -, , ,none,none
GTP-binding protein EngA,- none -, , ,none,none
four helix bundle protein,- none -, , ,none,none
GTP-binding protein Era,CBSS-176299.4.peg.1292; <br>Glycyl-tRNA synthetase containing cluster, , ,none,none
Bifunctional protein: zinc-containing alcohol dehydrogenase; quinone oxidoreductase ( NADPH:quinone reductase); Similar to arginate lyase,- none -, , ,none,none
"NADH:flavin oxidoreductases, Old Yellow Enzyme family",- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Transcriptional regulator, TetR family",none, , ,RNA processing and modification,RNA Metabolism
Ethidium bromide-methyl viologen resistance protein EmrE,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
Dehydrogenase protein DltE,- none -, , ,none,none
Zinc-type alcohol dehydrogenase-like protein,- none -, , ,none,none
"L-asparaginase I, cytoplasmic (EC 3.5.1.1)","Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Glutamine, glutamate, aspartate, asparagine; ammonia assimilation",Amino Acids and Derivatives
Uncharacterized metal-dependent hydrolase YcfH,- none -, , ,none,none
Response regulator receiver,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Two-component transcriptional response regulator, NarL/FixJ family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
UPF0225 protein YchJ,Broadly distributed proteins not in subsystems, , ,Miscellaneous - no subcategory,Miscellaneous
DUF124 domain-containing protein,- none -, , ,none,none
Hydroxyethylthiazole kinase (EC 2.7.1.50),5-FCL-like protein; <br>Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory; Folate and pterines","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3),5-FCL-like protein; <br>Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory; Folate and pterines","Cofactors, Vitamins, Prosthetic Groups, Pigments"
Hydroxymethylpyrimidine phosphate kinase ThiD (EC 2.7.4.7),- none -, , ,none,none
"Thiaminase II (EC 3.5.99.2) involved in salvage of thiamin pyrimidine moiety, TenA subgroup with Cys in active site",- none -, , ,none,none
S-adenosylmethionine:tRNA ribosyltransferase-isomerase (EC 2.4.99.17),- none -, , ,none,none
3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19),- none -, , ,none,none
D-aminoacyl-tRNA deacylase (EC 3.1.1.96),- none -, , ,none,none
Ribosome small subunit biogenesis RbfA-release protein RsgA,- none -, , ,none,none
2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54) / Chorismate mutase I (EC 5.4.99.5),Common Pathway For Synthesis of Aromatic Compounds (DAHP synthase to chorismate); <br>Phenylalanine and Tyrosine Branches from Chorismate, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43),Phenylalanine and Tyrosine Branches from Chorismate, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
Biosynthetic Aromatic amino acid aminotransferase alpha (EC 2.6.1.57) @ Aspartate aminotransferase (EC 2.6.1.1),"Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Phenylalanine and Tyrosine Branches from Chorismate; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Aromatic amino acids and derivatives; Glutamine, glutamate, aspartate, asparagine; Lysine, threonine, methionine, and cysteine; ammonia assimilation",Amino Acids and Derivatives
Prephenate dehydratase (EC 4.2.1.51),Phenylalanine and Tyrosine Branches from Chorismate, , ,Aromatic amino acids and derivatives,Amino Acids and Derivatives
possible cell wall protein,- none -, , ,none,none
PhnB protein; putative DNA binding 3-demethylubiquinone-9 3-methyltransferase domain protein,- none -, , ,none,none
Ligand-binding SRPBCC domain protein family,- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)",- none -, , ,none,none
cytosolic long-chain acyl-CoA thioester hydrolase family protein,- none -, , ,none,none
TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Putative periplasmic protein-TrxB,- none -, , ,none,none
MarC family integral membrane protein,- none -, , ,none,none
"Ribonucleotide reductase of class Ia (aerobic), beta subunit (EC 1.17.4.1)",Ribonucleotide reduction, , ,Nucleosides and Nucleotides - no subcategory,Nucleosides and Nucleotides
"Ribonucleotide reductase of class Ia (aerobic), alpha subunit (EC 1.17.4.1)",Ribonucleotide reduction, , ,Nucleosides and Nucleotides - no subcategory,Nucleosides and Nucleotides
"dNTP triphosphohydrolase, broad substrate specificity, subgroup 3",Purine conversions; <br>dNTP triphosphohydrolase protein family, , ,Nucleosides and Nucleotides - no subcategory; Purines,Nucleosides and Nucleotides
1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7),Isoprenoid Biosynthesis; <br>Pyridoxin (Vitamin B6) Biosynthesis; <br>Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory; Isoprenoids; Pyridoxine","Cofactors, Vitamins, Prosthetic Groups, Pigments; Fatty Acids, Lipids, and Isoprenoids"
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit B (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway, , ,Metabolism of central aromatic intermediates,Metabolism of Aromatic Compounds
Succinyl-CoA:3-ketoacid-coenzyme A transferase subunit A (EC 2.8.3.5),Catechol branch of beta-ketoadipate pathway, , ,Metabolism of central aromatic intermediates,Metabolism of Aromatic Compounds
Monofunctional biosynthetic peptidoglycan transglycosylase,- none -, , ,none,none
GldH,- none -, , ,none,none
Stage 0 sporulation protein YaaT,- none -, , ,none,none
Serine/threonine protein phosphatase (EC 3.1.3.16),- none -, , ,none,none
Lycopene beta-cyclase (EC 5.5.1.19),- none -, , ,none,none
Acyl-CoA:1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51),- none -, , ,none,none
"Probable acyl-ACP desaturase, Stearoyl-ACP desaturase (EC 1.14.19.2)",- none -, , ,none,none
"transcriptional regulator, Crp/Fnr family",none, , ,Oxidative stress; RNA processing and modification,RNA Metabolism; Stress Response
Flavohemoglobin / Nitric oxide dioxygenase (EC 1.14.12.17),- none -, , ,none,none
Carbon-nitrogen hydrolase,- none -, , ,none,none
Protein yeeZ precursor,- none -, , ,none,none
Two-component response regulator of nitrate reduction,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
"Peptidase, M13 family",Protein degradation, , ,Protein degradation,Protein Metabolism
"Cytochrome oxidase biogenesis protein Sco1/SenC/PrrC, thiol-disulfide reductase involved in Cu(I) insertion into CoxII Cu(A) center",Cytochrome, , ,Respiration - no subcategory,Respiration
Ferrous iron transporter-associated protein FeoA,none, , ,Membrane Transport - no subcategory,Membrane Transport
Ferrous iron transporter FeoB,none, , ,Membrane Transport - no subcategory,Membrane Transport
Outer membrane assembly protein,- none -, , ,none,none
NifU domain protein,- none -, , ,none,none
"Carbonic anhydrase, gamma class (EC 4.2.1.1)",- none -, , ,none,none
Glutamate racemase (EC 5.1.1.3),"Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Glutamine, glutamate, aspartate, asparagine; ammonia assimilation",Amino Acids and Derivatives
Uncharacterized protein Runsl_0699,- none -, , ,none,none
Lipoprotein Runsl_0700,- none -, , ,none,none
FAD:protein FMN transferase (EC 2.7.1.180),- none -, , ,none,none
Thioredoxin Disulfide Isomerase,- none -, , ,none,none
Iron(III) dicitrate transport protein FecA,none, , ,Membrane Transport - no subcategory,Membrane Transport
Vitamin K-dependent gamma-carboxylase (EC 6.4.-.-),- none -, , ,none,none
Iron-regulated protein A precursor,- none -, , ,none,none
Iron-regulated protein A precursor,- none -, , ,none,none
Probable thiol oxidoreductase with 2 cytochrome c heme-binding sites,Cytochrome, , ,Respiration - no subcategory,Respiration
FOG: Ankyrin repeat,- none -, , ,none,none
UPF0339 protein YegP.N / UPF0339 protein YegP.C,- none -, , ,none,none
alpha-L-fucosidase (EC 3.2.1.51),- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases,- none -, , ,none,none
"Transcriptional regulator, MecI family",none, , ,RNA processing and modification,RNA Metabolism
"Regulatory sensor-transducer, BlaR1/MecR1 family / TonB-dependent receptor",Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
"Regulatory sensor-transducer, BlaR1/MecR1 family / TonB-dependent receptor",Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
MotA/TolQ/ExbB proton channel family protein,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Biopolymer transport protein ExbD/TolR,Ton and Tol transport systems; none, , ,Membrane Transport - no subcategory,Membrane Transport
Biopolymer transport protein ExbD/TolR,Ton and Tol transport systems; none, , ,Membrane Transport - no subcategory,Membrane Transport
Tetratricopeptide repeat family protein,- none -, , ,none,none
7-carboxy-7-deazaguanine synthase (EC 4.3.99.3),- none -, , ,none,none
SAM-dependent methyltransferase,- none -, , ,none,none
FIG00650678: hypothetical protein,- none -, , ,none,none
Protein YzbB,- none -, , ,none,none
"ABC transporter, permease protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
tRNA-specific adenosine-34 deaminase (EC 3.5.4.33),- none -, , ,none,none
plasmid stabilization system,- none -, , ,none,none
Multimodular transpeptidase-transglycosylase (EC 2.4.1.129) (EC 3.4.-.-),Protein degradation, , ,Protein degradation,Protein Metabolism
Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5),Protein degradation, , ,Protein degradation,Protein Metabolism
"3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6)",NAD and NADP cofactor biosynthesis global, , ,NAD and NADP,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Magnesium and cobalt transport protein CorA,Magnesium transport; none, , ,Cation transporters; Membrane Transport - no subcategory,Membrane Transport
Transcription-repair coupling factor,Transcription factors bacterial, , ,Transcription,RNA Metabolism
PhnB protein; putative DNA binding 3-demethylubiquinone-9 3-methyltransferase domain protein,- none -, , ,none,none
"6-carboxy-5,6,7,8-tetrahydropterin synthase (EC 4.1.2.50)",- none -, , ,none,none
SM-20-related protein,- none -, , ,none,none
23S rRNA (adenine(1618)-N(6))-methyltransferase (EC 2.1.1.181),RNA methylation, , ,RNA processing and modification,RNA Metabolism
"1,4-alpha-glucan branching enzyme (EC 2.4.1.18)",- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, LacI/PurR family",none, , ,RNA processing and modification,RNA Metabolism
Predicted maltose transporter MalT,none, , ,Membrane Transport - no subcategory,Membrane Transport
Beta-phosphoglucomutase (EC 5.4.2.6),- none -, , ,none,none
Maltose phosphorylase (EC 2.4.1.8),- none -, , ,none,none
Neopullulanase (EC 3.2.1.135),- none -, , ,none,none
"1,4-alpha-glucan branching enzyme (EC 2.4.1.18)",- none -, , ,none,none
Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46),- none -, , ,none,none
FIG00648790: hypothetical protein,- none -, , ,none,none
Benzodiazepine receptor TspO,- none -, , ,none,none
Diphosphomevalonate decarboxylase (EC 4.1.1.33),Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Isoprenoids,"Fatty Acids, Lipids, and Isoprenoids"
Phosphomevalonate kinase (EC 2.7.4.2),Isoprenoid Biosynthesis; <br>Mevalonate Branch of Isoprenoid Biosynthesis, , ,Isoprenoids,"Fatty Acids, Lipids, and Isoprenoids"
cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases,cAMP signaling in bacteria, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
RidA/YER057c/UK114 superfamily protein,- none -, , ,none,none
Glycosyltransferase,- none -, , ,none,none
Beta-glucosidase A (EC 3.2.1.21) (Gentiobiase) (Cellobiase) (Beta-D-glucoside glucohydrolase),- none -, , ,none,none
"Similar to (S)-2,3-di-O-geranylgeranylglyceryl phosphate synthase",- none -, , ,none,none
LSU rRNA pseudouridine(2605) synthase (EC 5.4.99.22),Pseudouridinylation, , ,RNA processing and modification,RNA Metabolism
Ketosteroid isomerase-like protein,- none -, , ,none,none
NADH-ubiquinone oxidoreductase chain N (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain M (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain L (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain K (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain J (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain I (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain H (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain F (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain E (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain D (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain C (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH-ubiquinone oxidoreductase chain B (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
NADH ubiquinone oxidoreductase chain A (EC 1.6.5.3),NADH ubiquinone oxidoreductase; <br>Respiratory Complex I, , ,Electron donating reactions,Respiration
Cold shock protein of CSP family,Phage shock, , ,Cold shock; Stress Response - no subcategory,Stress Response
Aspartyl-tRNA synthetase (EC 6.1.1.12),"tRNA aminoacylation, Asp and Asn", , ,Protein biosynthesis,Protein Metabolism
Type IV pilus biogenesis protein PilE,- none -, , ,none,none
Thiol:disulfide interchange protein,- none -, , ,none,none
"ribosomal subunit interface protein, putative",- none -, , ,none,none
"Transcriptional regulator, AcrR family",none, , ,RNA processing and modification,RNA Metabolism
"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)",- none -, , ,none,none
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
response regulator receiver domain protein (CheY-like),Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
RNA polymerase sigma-54 factor RpoN,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Asparaginyl-tRNA synthetase (EC 6.1.1.22),"tRNA aminoacylation, Asp and Asn", , ,Protein biosynthesis,Protein Metabolism
Ribosome recycling factor,Ribosome recycling related cluster; <br>Translation termination factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Uridylate kinase (EC 2.7.4.22),- none -, , ,none,none
SERINE PROTEASE,Protein degradation, , ,Protein degradation,Protein Metabolism
Uncharacterized protein Fjoh_0571,- none -, , ,none,none
tRNA pseudouridine(55) synthase (EC 5.4.99.25),Pseudouridinylation, , ,RNA processing and modification,RNA Metabolism
Undecaprenyl-diphosphatase (EC 3.6.1.27),- none -, , ,none,none
"Cell-division-associated, ABC-transporter-like signaling protein FtsX",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Leucyl-tRNA synthetase (EC 6.1.1.4),"tRNA aminoacylation, Leu", , ,Protein biosynthesis,Protein Metabolism
Putative membrane protease YugP,Protein degradation, , ,Protein degradation,Protein Metabolism
"Transcriptional regulator, AsnC family",none, , ,RNA processing and modification,RNA Metabolism
"Saccharopine dehydrogenase [NADP, L-glutamate-forming] (EC 1.5.1.10)",- none -, , ,none,none
FIG00018398: hypothetical regulator,- none -, , ,none,none
Phosphoenolpyruvate carboxykinase [ATP] (EC 4.1.1.49),"Pyruvate metabolism I: anaplerotic reactions, PEP", , ,Central carbohydrate metabolism,Carbohydrates
Uroporphyrinogen-III synthase (EC 4.2.1.75),Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Dolichol-phosphate mannosyltransferase,- none -, , ,none,none
Dihydroorotase (EC 3.5.2.3),- none -, , ,none,none
Dihydroflavonol-4-reductase (EC 1.1.1.219),- none -, , ,none,none
Tyrosyl-tRNA synthetase (EC 6.1.1.1),"tRNA aminoacylation, Tyr", , ,Protein biosynthesis,Protein Metabolism
Possible acyl protein synthase/acyl-CoA reductase-like protein,- none -, , ,none,none
TonB-dependent receptor,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
"Two-component transcriptional response regulator Fjoh_0544, OmpR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
Membrane anchored sensor signal transduction histidine kinase Fjoh_0543,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227),- none -, , ,none,none
tRNA (guanine(46)-N(7))-methyltransferase (EC 2.1.1.33),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Methylated-DNA-[protein]-cysteine S-methyltransferase,- none -, , ,none,none
Septum site-determining protein MinD,Bacterial cell division cluster; <br>Septum site-determining cluster Min, , ,none,none
NifU-like domain protein,- none -, , ,none,none
Thioredoxin reductase (EC 1.8.1.9),Thioredoxin-disulfide reductase; <br>pyrimidine conversions, , ,Pyrimidines; Sulfur Metabolism - no subcategory,Nucleosides and Nucleotides; Sulfur Metabolism
"Ferredoxin, 2Fe-2S",Alanine biosynthesis; <br>Iron-sulfur cluster assembly; <br>Soluble cytochromes and functionally related electron carriers, , ,"Alanine, serine, and glycine; Plant-Prokaryote DOE project; Respiration - no subcategory",Amino Acids and Derivatives; Miscellaneous; Respiration
Proteins incorrectly called adenylate cyclase,- none -, , ,none,none
Translation initiation factor 2,CBSS-138119.3.peg.2719; <br>NusA-TFII Cluster; <br>Translation initiation factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Transcription termination protein NusA,NusA-TFII Cluster; <br>Transcription factors bacterial, , ,Transcription,RNA Metabolism
Bacterial ribosome SSU maturation protein RimP,- none -, , ,none,none
Universal stress protein Coch_1269,- none -, , ,none,none
FOG: GGDEF domain,- none -, , ,none,none
putative auxin-regulated protein,- none -, , ,none,none
Outer membrane assembly protein,- none -, , ,none,none
Signal peptide peptidase SppA (protease 4),Protein degradation, , ,Protein degradation,Protein Metabolism
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) / Deoxyadenosine kinase (EC 2.7.1.76) @ Deoxyguanosine kinase (EC 2.7.1.113),Folate Biosynthesis; <br>Folate biosynthesis cluster; <br>Purine conversions; <br>Purine conversions, , ,Folate and pterines; Purines,"Cofactors, Vitamins, Prosthetic Groups, Pigments; Nucleosides and Nucleotides"
"Endo-1,4-beta-xylanase (EC 3.2.1.8)",- none -, , ,none,none
4-carboxymuconolactone decarboxylase domain/alkylhydroperoxidase AhpD family core domain protein,- none -, , ,none,none
FIG00654191: hypothetical protein,- none -, , ,none,none
Cell well associated RhsD protein,- none -, , ,none,none
ATP-dependent Clp protease ATP-binding subunit ClpX,"Proteolysis in bacteria, ATP-dependent", , ,Protein degradation,Protein Metabolism
ATP-dependent Clp protease proteolytic subunit ClpP (EC 3.4.21.92),Protein degradation, , ,Protein degradation,Protein Metabolism
Cell division trigger factor (EC 5.2.1.8),Cell division protein, , ,Cell Division and Cell Cycle - no subcategory,Cell Division and Cell Cycle
PROBABLE REMNANT OF A TRANSPOSASE GENE PROTEIN,Transposase, , ,Transposable elements,"Phages, Prophages, Transposable elements, Plasmids"
Glutaryl-CoA dehydrogenase (EC 1.3.8.6),- none -, , ,none,none
tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase (EC 2.1.1.223),RNA methylation, , ,RNA processing and modification,RNA Metabolism
16S rRNA processing protein RimM,- none -, , ,none,none
SSU ribosomal protein S16p,Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
RNA-binding protein,- none -, , ,none,none
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
two-component sensor,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10),- none -, , ,none,none
GldJ,- none -, , ,none,none
Cytidine deaminase (EC 3.5.4.5),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1),"Dehydrogenase complexes; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate", , ,Central carbohydrate metabolism,Carbohydrates
Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12),"5-FCL-like protein; <br>Dehydrogenase complexes; <br>Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate", , ,Central carbohydrate metabolism; Folate and pterines,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Alkylated DNA repair protein AlkB,none, , ,DNA repair,DNA Metabolism
DNA repair system specific for alkylated DNA,none, , ,DNA repair,DNA Metabolism
Aminopeptidase,Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
"Oxidoreductase, short-chain dehydrogenase/reductase family",- none -, , ,none,none
Phospholipid ABC transporter ATP-binding protein MlaF,none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Phospholipid ABC transporter permease protein MlaE,none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Glycosyltransferase,- none -, , ,none,none
"Glycosyl transferase, family 2",- none -, , ,none,none
"3-oxoacyl-[acyl-carrier-protein] synthase, KASIII (EC 2.3.1.180)",- none -, , ,none,none
SEC-independent protein translocase protein TATC,Protein transport, , ,Protein transport,Membrane Transport
Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2),Glycine and Serine Utilization; <br>Glycine cleavage system, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
Cell division inhibitor SulA,- none -, , ,none,none
"Transcriptional regulator, ArsR family",none, , ,RNA processing and modification,RNA Metabolism
FIG01423360: glycoside hydrolase,- none -, , ,none,none
N5-carboxyaminoimidazole ribonucleotide synthase (EC 6.3.4.18),- none -, , ,none,none
N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18),- none -, , ,none,none
Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5),Protein degradation, , ,Protein degradation,Protein Metabolism
"Membrane protein, MgtC/SapB family",- none -, , ,none,none
CinA-like protein,- none -, , ,none,none
short-chain dehydrogenase/reductase SDR,- none -, , ,none,none
Citrate synthase (si) (EC 2.3.3.1),- none -, , ,none,none
