Function,Subsystem,NCBI GI,locus,System,Category
Cu(I)-responsive transcriptional regulator,none, , ,RNA processing and modification; Resistance to antibiotics and toxic compounds,"RNA Metabolism; Virulence, Disease and Defense"
Dihydrofolate synthase (EC 6.3.2.12) @ Folylpolyglutamate synthase (EC 6.3.2.17),Folate Biosynthesis; <br>Folate Biosynthesis, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
"Ferric siderophore transport system, biopolymer transport protein ExbB",Siderophore; Ton and Tol transport systems; none, , ,Membrane Transport - no subcategory,Membrane Transport
Biopolymer transport protein ExbD/TolR; potentially related to transport or biosynthesis of folate,Ton and Tol transport systems; none, , ,Membrane Transport - no subcategory,Membrane Transport
Mobile element protein,- none -, , ,none,none
Phophatidylinositol-4-phosphate 5-kinase,- none -, , ,none,none
Tetracycline resistance element mobilization regulatory protein RteC,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
"Mercuric transport protein, MerT / Periplasmic mercury(+2) binding protein, MerP",none, , ,Membrane Transport - no subcategory,Membrane Transport
Mercuric resistance operon regulatory protein MerR,none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Site-specific tyrosine recombinase,- none -, , ,none,none
Thiamin pyrophosphokinase (EC 2.7.6.2),Thiamin biosynthesis, , ,"Cofactors, Vitamins, Prosthetic Groups, Pigments - no subcategory","Cofactors, Vitamins, Prosthetic Groups, Pigments"
transcriptional regulator,none, , ,RNA processing and modification,RNA Metabolism
"TonB-dependent receptor, plug precursor",Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
Isocitrate dehydrogenase [NADP] (EC 1.1.1.42); Monomeric isocitrate dehydrogenase [NADP] (EC 1.1.1.42),5-FCL-like protein, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
LSU ribosomal protein L19p,Ribosome LSU/SSU bacterial, , ,Protein biosynthesis,Protein Metabolism
tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228),RNA methylation, , ,RNA processing and modification,RNA Metabolism
NADPH:quinone oxidoreductase,- none -, , ,none,none
Sugar or sugar phosphate isomerase/epimerase/dehydrotase,- none -, , ,none,none
Pectin degradation protein KdgF,- none -, , ,none,none
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8),- none -, , ,none,none
Regulator of nucleoside diphosphate kinase,Transcription factors bacterial, , ,Transcription,RNA Metabolism
Alkyl hydroperoxide reductase and/or thiol-specific antioxidant family (AhpC/TSA) protein,- none -, , ,none,none
Non-heme chloroperoxidase (EC 1.11.1.10),- none -, , ,none,none
Protein secretion chaperonin CsaA,- none -, , ,none,none
Putative lipase,- none -, , ,none,none
"Efflux ABC transporter, permease/ATP-binding protein",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
Branched-chain amino acid dehydrogenase [deaminating] (EC 1.4.1.9)(EC 1.4.1.23),- none -, , ,none,none
Transcription termination protein NusB,Riboflavin synthesis cluster; <br>Transcription factors bacterial, , ,Transcription,RNA Metabolism
Protein translocase subunit YajC,Protein transport, , ,Protein transport,Membrane Transport
DUF1801 domain-containing protein,- none -, , ,none,none
Tripeptide aminopeptidase (EC 3.4.11.4),Aminopeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Sulfatase modifying factor 1 precursor (C-alpha-formyglycine- generating enzyme 1),Sulfatases and sulfatase modifying factor 1, , ,none,none
hypothetical protein formerly called flagellar hook-length control protein FliK,- none -, , ,none,none
Phosphate-specific outer membrane porin OprP; Pyrophosphate-specific outer membrane porin OprO,Phosphate metabolism; <br>Phosphate metabolism, , ,Phosphorus Metabolism - no subcategory,Phosphorus Metabolism
Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2),- none -, , ,none,none
Hydroxymethylglutaryl-CoA lyase (EC 4.1.3.4),Leucine Degradation and HMG-CoA Metabolism, , ,Branched-chain amino acids,Amino Acids and Derivatives
Inosine-5&#39;-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain,Purine conversions; <br>Purine salvage cluster, , ,Purines,Nucleosides and Nucleotides
putative monooxygenase,- none -, , ,none,none
"L,D-transpeptidase",Protein degradation, , ,Protein degradation,Protein Metabolism
Nudix hydrolase family protein YffH,Nudix proteins (nucleoside triphosphate hydrolases), , ,Detoxification,Nucleosides and Nucleotides
Adenylosuccinate synthetase (EC 6.3.4.4),Purine conversions, , ,Purines,Nucleosides and Nucleotides
Ferric uptake regulation protein FUR,Oxidative stress, , ,Oxidative stress,Stress Response
"Guanosine-3&#39;,5&#39;-bis(diphosphate) 3&#39;-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II","CBSS-176299.4.peg.1292; <br>CBSS-176299.4.peg.1292; <br>Stringent Response, (p)ppGpp metabolism; <br>Stringent Response, (p)ppGpp metabolism", , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
RNA methyltransferase DR1017,RNA methylation, , ,RNA processing and modification,RNA Metabolism
FIG022979: MoxR-like ATPases,- none -, , ,none,none
UPF0126 inner membrane protein BT_1201,- none -, , ,none,none
"Aminotransferase, DegT/DnrJ/EryC1/StrS family",- none -, , ,none,none
Glycosyltransferase PglI (EC 2.4.1.-),N-linked Glycosylation in Bacteria, , ,Protein processing and modification,Protein Metabolism
"Glycosyl transferase, group 1",- none -, , ,none,none
glycosyl transferase,- none -, , ,none,none
"Cell-division-associated, ABC-transporter-like signaling protein FtsE",none, , ,ABC-transporters; Membrane Transport - no subcategory,Membrane Transport
TPR-domain-containing protein,- none -, , ,none,none
Phenazine biosynthesis protein PhzF like,- none -, , ,none,none
Putative TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4),"Cyanophycin Metabolism; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Arginine; urea cycle, polyamines; Glutamine, glutamate, aspartate, asparagine; ammonia assimilation",Amino Acids and Derivatives
Asparagine synthetase [glutamine-hydrolyzing] (EC 6.3.5.4),"Cyanophycin Metabolism; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Arginine; urea cycle, polyamines; Glutamine, glutamate, aspartate, asparagine; ammonia assimilation",Amino Acids and Derivatives
"FIG015547: peptidase, M16 family / FIG015287: Zinc protease",Protein degradation, , ,Protein degradation,Protein Metabolism
DNA gyrase subunit B (EC 5.99.1.3),"DNA gyrase subunits; <br>DNA replication cluster 1; <br>DNA topoisomerases, Type II, ATP-dependent; <br>Resistance to fluoroquinolones", , ,DNA replication; Resistance to antibiotics and toxic compounds,"DNA Metabolism; Virulence, Disease and Defense"
Malate dehydrogenase (EC 1.1.1.37),Glyoxylate bypass, , ,Central carbohydrate metabolism,Carbohydrates
Protein translocase subunit SecD / Protein translocase subunit SecF,Protein transport, , ,Protein transport,Membrane Transport
Prolipoprotein diacylglyceryl transferase,- none -, , ,none,none
Membrane protein insertion efficiency factor YidD,- none -, , ,none,none
Cysteinyl-tRNA synthetase (EC 6.1.1.16),"tRNA aminoacylation, Cys", , ,Protein biosynthesis,Protein Metabolism
GTP cyclohydrolase I (EC 3.5.4.16) type 1,Folate Biosynthesis; <br>Folate biosynthesis cluster; <br>Pterin synthesis related cluster, , ,Folate and pterines,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Alanine transaminase (EC 2.6.1.2),- none -, , ,none,none
Outer membrane lipoprotein omp16 precursor,Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
Valyl-tRNA synthetase (EC 6.1.1.9),"tRNA aminoacylation, Val", , ,Protein biosynthesis,Protein Metabolism
"Uncharacterized amino acid permease, GabP family",- none -, , ,none,none
Ferrichrome-iron receptor,- none -, , ,none,none
Iron-uptake factor PiuB,- none -, , ,none,none
Ferrichrome-iron receptor,- none -, , ,none,none
Uncharacterized MFS-type transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
DNA topoisomerase III (EC 5.99.1.2),"DNA processing cluster; <br>DNA topoisomerases, Type I, ATP-independent", , ,"DNA replication; DNA uptake, competence",DNA Metabolism
Peptide chain release factor 1,Translation termination factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Uncharacterized protein Metme_2479,- none -, , ,none,none
COG2202: FOG: PAS/PAC domain,- none -, , ,none,none
"Two-component transcriptional response regulator, LuxR family",Two-component regulatory system, , ,RNA processing and modification; Regulation and Cell signaling - no subcategory,RNA Metabolism; Regulation and Cell signaling
UPF0337 protein YjbJ,- none -, , ,none,none
DNA protection during starvation protein,- none -, , ,none,none
Orotidine 5&#39;-phosphate decarboxylase (EC 4.1.1.23),Riboflavin synthesis cluster, , ,none,none
"ABC-type Fe3+-hydroxamate transport system, periplasmic component",none, , ,ABC-transporters,Membrane Transport
Catalase-peroxidase KatG (EC 1.11.1.21),- none -, , ,none,none
Formyltetrahydrofolate deformylase (EC 3.5.1.10),5-FCL-like protein; <br>One-carbon metabolism by tetrahydropterines, , ,Folate and pterines; One-carbon Metabolism,"Carbohydrates; Cofactors, Vitamins, Prosthetic Groups, Pigments"
"L,D-transpeptidase",Protein degradation, , ,Protein degradation,Protein Metabolism
B12 binding domain / kinase domain / Methylmalonyl-CoA mutase (EC 5.4.99.2),- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Acetyl esterase,- none -, , ,none,none
Integral membrane protein TerC,- none -, , ,none,none
"Glutamine synthetase type II, eukaryotic (EC 6.3.1.2)","Ammonia assimilation; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Glutamine synthetases", , ,"Glutamine, glutamate, aspartate, asparagine; Glutamine, glutamate, aspartate, asparagine; Nitrogen Metabolism - no subcategory; ammonia assimilation; ammonia assimilation",Amino Acids and Derivatives; Nitrogen Metabolism
"Glutamine synthetase type III, GlnN (EC 6.3.1.2)","Ammonia assimilation; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis; <br>Glutamine synthetases", , ,"Glutamine, glutamate, aspartate, asparagine; Glutamine, glutamate, aspartate, asparagine; Nitrogen Metabolism - no subcategory; ammonia assimilation; ammonia assimilation",Amino Acids and Derivatives; Nitrogen Metabolism
"Minor curlin subunit CsgB, nucleation component of curlin monomers",Curli production, , ,"Protein secretion system, Type VIII (Extracellular nucleation/precipitation pathway, ENP)",Membrane Transport
Curli production assembly/transport component CsgF,Curli production; none, , ,"Membrane Transport - no subcategory; Protein secretion system, Type VIII (Extracellular nucleation/precipitation pathway, ENP)",Membrane Transport
Curli production assembly/transport component CsgG,Curli production; none, , ,"Membrane Transport - no subcategory; Protein secretion system, Type VIII (Extracellular nucleation/precipitation pathway, ENP)",Membrane Transport
Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1),De Novo Purine Biosynthesis, , ,Purines,Nucleosides and Nucleotides
"Acetyltransferase, GNAT family",- none -, , ,none,none
"Alpha-1,2-mannosidase",Mannose Metabolism, , ,Monosaccharides,Carbohydrates
Asl0491 protein,- none -, , ,none,none
Fatty acid hydroxylase family (carotene hydroxylase/sterol desaturase),- none -, , ,none,none
Transglycosylase-associated protein,- none -, , ,none,none
Aquaporin Z,Osmoregulation, , ,Osmotic stress,Stress Response
Membrane protein; possible DMT superfamily transporter,none, , ,Membrane Transport - no subcategory,Membrane Transport
Probable peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8) (PPIase) (Rotamase),- none -, , ,none,none
Probable peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8) (PPIase) (Rotamase),- none -, , ,none,none
GldI,- none -, , ,none,none
"3&#39;-to-5&#39; oligoribonuclease A, Bacillus type",Nuclease, , ,RNA processing and modification,RNA Metabolism
EriC-type fluoride/proton exchange protein,- none -, , ,none,none
"RidA/YER057c/UK114 superfamily, group 6",- none -, , ,none,none
DnaJ-class molecular chaperone CbpA,Protein chaperones, , ,Protein folding,Protein Metabolism
"GMP synthase [glutamine-hydrolyzing], amidotransferase subunit (EC 6.3.5.2) / GMP synthase [glutamine-hydrolyzing], ATP pyrophosphatase subunit (EC 6.3.5.2)",GMP synthase; <br>GMP synthase; <br>Purine conversions; <br>Purine conversions; <br>Purine salvage cluster; <br>Purine salvage cluster, , ,Purines,Nucleosides and Nucleotides
LysM-repeat proteins and domains,- none -, , ,none,none
LysM-repeat proteins and domains,- none -, , ,none,none
putative stress-induced protein OsmC,- none -, , ,none,none
beta-galactosidase (EC 3.2.1.23),- none -, , ,none,none
"Oxidoreductase, Gfo/Idh/MocA family",- none -, , ,none,none
ENSANGP00000029937,- none -, , ,none,none
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Transcriptional regulator, LacI/PurR family",none, , ,RNA processing and modification,RNA Metabolism
galactokinase,- none -, , ,none,none
Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24),Rhamnose containing glycans; <br>dTDP-rhamnose synthesis, , ,Capsular and extracellular polysacchrides,Cell Wall and Capsule
"N-acetyl glucosamine transporter, NagP",none, , ,Aminosugars; Membrane Transport - no subcategory,Carbohydrates; Membrane Transport
Glucosamine-6-phosphate deaminase (EC 3.5.99.6) / domain similar to N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase,Chitin and N-acetylglucosamine utilization, , ,Aminosugars,Carbohydrates
Uncharacterized protein YpeB,- none -, , ,none,none
CTP synthase (EC 6.3.4.2),pyrimidine conversions, , ,Pyrimidines,Nucleosides and Nucleotides
"Inner membrane protein translocase and chaperone YidC, long form",Protein transport, , ,Protein transport,Membrane Transport
hypothetical exported 24-amino acid repeat protein,- none -, , ,none,none
tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Subtilisin-like serine proteases,Protein degradation, , ,Protein degradation,Protein Metabolism
"putative oxidoreductase, nitronate monooxygenase family",- none -, , ,none,none
Uncharacterized Nudix hydrolase NudL,- none -, , ,none,none
FIG00431159: hypothetical protein,- none -, , ,none,none
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
Cytosol nonspecific dipeptidase (EC 3.4.13.18),Dipeptidases; Protein degradation, , ,Protein degradation,Protein Metabolism
Integral membrane protein,- none -, , ,none,none
DEAD-box ATP-dependent RNA helicase DeaD (= CshA) (EC 3.6.4.13),RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
"Nucleoside 5-triphosphatase RdgB (dHAPTP, dITP, XTP-specific) (EC 3.6.1.66)",- none -, , ,none,none
putative membrane protein,- none -, , ,none,none
Glucuronyl hydrolase,- none -, , ,none,none
Ferredoxin-dependent glutamate synthase (EC 1.4.7.1),"Ammonia assimilation; <br>Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Glutamine, glutamate, aspartate, asparagine; Nitrogen Metabolism - no subcategory; ammonia assimilation",Amino Acids and Derivatives; Nitrogen Metabolism
Maebl,- none -, , ,none,none
Rrf2 family transcriptional regulator,none, , ,RNA processing and modification; Transcription,RNA Metabolism
Azurin,Copper transport and blue copper proteins, , ,Cation transporters,Membrane Transport
"Nitric-oxide reductase (EC 1.7.99.7), quinol-dependent",Nitrosative stress, , ,Nitrogen Metabolism - no subcategory,Nitrogen Metabolism
Repair of Iron Centers di-iron protein,- none -, , ,none,none
SCO1/SenC family protein associated with Copper-containing nitrite reductase,- none -, , ,none,none
Nitrite reductase accessory protein NirV,Denitrifying reductase gene clusters, , ,Denitrification,Nitrogen Metabolism
Copper-containing nitrite reductase-like / Cytochrome c,Cytochrome, , ,Respiration - no subcategory,Respiration
2-amino-3-ketobutyrate coenzyme A ligase (EC 2.3.1.29),Glycine Biosynthesis; <br>Glycine and Serine Utilization, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
TPR/glycosyl transferase domain protein,- none -, , ,none,none
Polysaccharide biosynthesis protein,Polysaccharide biosynthesis, , ,Polysaccharides,Carbohydrates
Excinuclease ABC subunit A paralog in greater Bacteroides group,"DNA repair, UvrABC system", , ,DNA repair,DNA Metabolism
"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family",Ton and Tol transopt system; none, , ,Membrane Transport - no subcategory,Membrane Transport
"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family",- none -, , ,none,none
"Glycosyl hydrolase, family 16",- none -, , ,none,none
"Beta-glucanase precursor (EC 3.2.1.73) (Endo-beta-1,3-1,4 glucanase) (1,3-1,4-beta-D-glucan 4-glucanohydrolase) (Lichenase)",- none -, , ,none,none
"Endo-beta-1,3-glucanase precursor",- none -, , ,none,none
RNA polymerase ECF-type sigma factor,"Transcription initiation, bacterial sigma factors", , ,Transcription,RNA Metabolism
TPR repeat,- none -, , ,none,none
Endonuclease III (EC 4.2.99.18),Nuclease, , ,DNA Metabolism - no subcategory; RNA processing and modification,DNA Metabolism; RNA Metabolism
"Thiol peroxidase, Bcp-type (EC 1.11.1.15)",Thioredoxin-disulfide reductase, , ,Sulfur Metabolism - no subcategory,Sulfur Metabolism
Nicotinamide mononucleotide adenylyltransferase,- none -, , ,none,none
Metal-dependent hydrolases of the beta-lactamase superfamily I; PhnP protein,Beta-lactamase, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
Uncharacterized isochorismatase family protein YrdC,- none -, , ,none,none
"Transcriptional regulator, Xre family",none, , ,RNA processing and modification,RNA Metabolism
Toxin HigB,- none -, , ,none,none
Serine esterase (EC 3.1.1.1),- none -, , ,none,none
Dihydroorotase (EC 3.5.2.3),- none -, , ,none,none
3-carboxymuconate cyclase,- none -, , ,none,none
"ATP-dependent RNA helicase, DEAD box family",RNA helicase, , ,RNA Metabolism - no subcategory,RNA Metabolism
Phosphate regulon transcriptional regulatory protein PhoB (SphR),none, , ,Phosphorus Metabolism - no subcategory; RNA processing and modification,Phosphorus Metabolism; RNA Metabolism
cytoplasmic membrane protein,- none -, , ,none,none
Lipoprotein-releasing system ATP-binding protein LolD,Lipoprotein-releasing system, , ,ABC transporters,Membrane Transport
D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95),Glycine and Serine Utilization; <br>Pyridoxin (Vitamin B6) Biosynthesis; <br>Serine Biosynthesis, , ,"Alanine, serine, and glycine; Pyridoxine","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Phosphoserine aminotransferase (EC 2.6.1.52),Glycine and Serine Utilization; <br>Pyridoxin (Vitamin B6) Biosynthesis; <br>Serine Biosynthesis, , ,"Alanine, serine, and glycine; Pyridoxine","Amino Acids and Derivatives; Cofactors, Vitamins, Prosthetic Groups, Pigments"
Ferredoxin,Soluble cytochromes and functionally related electron carriers, , ,Respiration - no subcategory,Respiration
TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins,Ton and Tol transopt system; Ton and Tol transport systems, , ,Membrane Transport - no subcategory,Membrane Transport
GTP-binding and nucleic acid-binding protein YchF,- none -, , ,none,none
Mlr8156 protein,- none -, , ,none,none
"Inner membrane protein YihY, formerly thought to be RNase BN",LMPTP YfkJ cluster; <br>Riboflavin synthesis cluster, , ,none,none
kyphoscoliosis,- none -, , ,none,none
Nicotinate phosphoribosyltransferase (EC 6.3.4.21),- none -, , ,none,none
DNA topoisomerase IV subunit B (EC 5.99.1.3),DNA topoisomerases, , ,DNA replication,DNA Metabolism
DNA topoisomerase IV subunit A (EC 5.99.1.3),DNA topoisomerases, , ,DNA replication,DNA Metabolism
T6SS AAA+ chaperone ClpV (TssH),T6 SS component, , ,"Protein secretion system, Type VI",Membrane Transport
T6SS component FIG00414986,T6 SS component, , ,"Protein secretion system, Type VI",Membrane Transport
DEDDh 3&#39;-5&#39; exonuclease domain of the epsilon subunit of DNA polymerase III,DNA polymerase; DNA replication strays; Nuclease, , ,DNA Metabolism - no subcategory; DNA replication; RNA processing and modification,DNA Metabolism; RNA Metabolism
Predicted signal-transduction protein containing cAMP-binding and CBS domains,CBSS-342610.3.peg.1536, , ,none,none
Pentapeptide repeat family protein,- none -, , ,none,none
N-acetylmuramic acid 6-phosphate etherase (EC 4.2.1.126),- none -, , ,none,none
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
"Transcriptional regulator, AraC family",none, , ,RNA processing and modification,RNA Metabolism
Putative TonB-dependent receptor,Ton and Tol transopt system, , ,Membrane Transport - no subcategory,Membrane Transport
"Zinc transporter, ZIP family",none, , ,Membrane Transport - no subcategory,Membrane Transport
SAM-dependent methyltransferase,- none -, , ,none,none
23S rRNA (guanine(2445)-N(2))-methyltransferase (EC 2.1.1.173),RNA methylation, , ,RNA processing and modification,RNA Metabolism
Aspartate racemase (EC 5.1.1.13),"Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis", , ,"Glutamine, glutamate, aspartate, asparagine; ammonia assimilation",Amino Acids and Derivatives
"RNA methyltransferase, TrmA family",RNA methylation, , ,RNA processing and modification,RNA Metabolism
Two-component system sensor histidine kinase,Two-component regulatory system, , ,Regulation and Cell signaling - no subcategory,Regulation and Cell signaling
Putative oxidoreducatse SCO7286,- none -, , ,none,none
Cysteine synthase (EC 2.5.1.47),Cysteine Biosynthesis; <br>Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Serine acetyltransferase (EC 2.3.1.30),Cysteine Biosynthesis; <br>Methionine Biosynthesis, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Acid-resistant locus arl7 (Fragment),none, , ,Resistance to antibiotics and toxic compounds,"Virulence, Disease and Defense"
putative DNA mismatch repair protein,none, , ,DNA repair,DNA Metabolism
Cysteine desulfurase (EC 2.8.1.7),Alanine biosynthesis; <br>Iron-sulfur cluster assembly; <br>mnm5U34 biosynthesis bacteria, , ,"Alanine, serine, and glycine; Plant-Prokaryote DOE project; RNA processing and modification",Amino Acids and Derivatives; Miscellaneous; RNA Metabolism
Threonylcarbamoyl-AMP synthase (EC 2.7.7.87),- none -, , ,none,none
"glycosyl transferase, family 2",- none -, , ,none,none
"Glycosyl transferase, family 2",- none -, , ,none,none
"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)","Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch", , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
SIGNAL-TRANSDUCTION SENSOR PROTEIN-PAS/PAC domain,- none -, , ,none,none
Putative pre-16S rRNA nuclease YqgF,Nuclease, , ,RNA processing and modification,RNA Metabolism
Malate:quinone oxidoreductase (EC 1.1.5.4),- none -, , ,none,none
putative membrane protein,- none -, , ,none,none
Peptide deformylase (EC 3.5.1.88),Translation termination factors bacterial, , ,Protein biosynthesis,Protein Metabolism
Nucleoside triphosphate pyrophosphohydrolase MazG (EC 3.6.1.8),Nucleoside triphosphate pyrophosphohydrolase MazG, , ,Detoxification,Nucleosides and Nucleotides
"Transcriptional regulator, Crp/Fnr family",none, , ,Oxidative stress; RNA processing and modification,RNA Metabolism; Stress Response
Type cbb3 cytochrome oxidase biogenesis protein CcoI; Copper-translocating P-type ATPase (EC 3.6.3.4),Biogenesis of cbb3-type cytochrome c oxidases; <br>Copper Transport System; <br>Copper homeostasis, , ,Cation transporters; Resistance to antibiotics and toxic compounds; Respiration - no subcategory,"Membrane Transport; Respiration; Virulence, Disease and Defense"
"Type cbb3 cytochrome oxidase biogenesis protein CcoS, involved in heme b insertion",Biogenesis of cbb3-type cytochrome c oxidases, , ,Respiration - no subcategory,Respiration
Cytochrome c oxidase (cbb3-type) subunit CcoN (EC 1.9.3.1) / Cytochrome c oxidase (cbb3-type) subunit CcoO (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Cytochrome c oxidase (cbb3-type) subunit CcoQ (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
Cytochrome c oxidase (cbb3-type) subunit CcoP (EC 1.9.3.1),Cytochrome, , ,Respiration - no subcategory,Respiration
"Type cbb3 cytochrome oxidase biogenesis protein CcoG, involved in Cu oxidation",Biogenesis of cbb3-type cytochrome c oxidases, , ,Respiration - no subcategory,Respiration
cytochrome cbb3 oxidase maturation protein CcoH,Cytochrome, , ,Respiration - no subcategory,Respiration
"Heavy-metal-associated domain (N-terminus) and membrane-bounded cytochrome biogenesis cycZ-like domain, possible membrane copper tolerance protein",Cytochrome, , ,Respiration - no subcategory,Respiration
"Coproporphyrinogen III oxidase, oxygen-independent (EC 1.3.99.22)",Heme and Siroheme Biosynthesis, , ,Tetrapyrroles,"Cofactors, Vitamins, Prosthetic Groups, Pigments"
Methylcrotonyl-CoA carboxylase carboxyl transferase subunit (EC 6.4.1.4),Leucine Degradation and HMG-CoA Metabolism, , ,Branched-chain amino acids,Amino Acids and Derivatives
Peptide-methionine (R)-S-oxide reductase MsrB (EC 1.8.4.12),- none -, , ,none,none
Peptide chain release factor 2 @ programmed frameshift-containing,Programmed frameshift; <br>Programmed frameshift; <br>Translation termination factors bacterial, , ,Protein biosynthesis,Protein Metabolism
L-allo-threonine aldolase (EC 2.1.2.1),Threonine degradation, , ,"Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Nucleoid-associated protein YaaK,- none -, , ,none,none
Protease II (EC 3.4.21.83),Protein degradation, , ,Protein degradation,Protein Metabolism
Cystathionine beta-synthase (EC 4.2.1.22),Cysteine Biosynthesis; <br>Glycine and Serine Utilization; <br>Methionine Biosynthesis; <br>Methionine Degradation, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Outer membrane autotransporter barrel,none, , ,Membrane Transport - no subcategory,Membrane Transport
Outer membrane autotransporter barrel,none, , ,Membrane Transport - no subcategory,Membrane Transport
Probable transcriptional regulatory protein YebC,none, , ,RNA processing and modification,RNA Metabolism
Probable periplasmic tail-specific proteinase,- none -, , ,none,none
Aminomethyltransferase (glycine cleavage system T protein) (EC 2.1.2.10),Glycine and Serine Utilization; <br>Glycine cleavage system, , ,"Alanine, serine, and glycine",Amino Acids and Derivatives
ADP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.136),- none -, , ,none,none
Histone acetyltransferase HPA2 and related acetyltransferases,- none -, , ,none,none
Carboxypeptidase-related protein,Protein degradation, , ,Protein degradation,Protein Metabolism
ADP-ribose 1-phosphate phophatase related protein,- none -, , ,none,none
Threonine synthase (EC 4.2.3.1),Threonine and Homoserine Biosynthesis, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Homoserine kinase (EC 2.7.1.39),CBSS-269482.1.peg.1294; <br>Methionine Biosynthesis; <br>Threonine and Homoserine Biosynthesis, , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3),"Lysine Biosynthesis DAP Pathway; <br>Lysine Biosynthesis DAP Pathway, GJO scratch; <br>Methionine Biosynthesis; <br>Threonine and Homoserine Biosynthesis; <br>Threonine and Homoserine Biosynthesis", , ,"Alanine, serine, and glycine; Lysine, threonine, methionine, and cysteine",Amino Acids and Derivatives
Histidine ammonia-lyase (EC 4.3.1.3),Histidine Degradation, , ,Histidine Metabolism,Amino Acids and Derivatives
